floor,date,hour,avg_num,total
T1 예약주차장,2021-12-17,22,1130,1382
T2 장기 주차장,2021-12-17,22,943,2847
T2 예약 주차장,2021-12-17,22,185,936
T1 단기주차장지상층,2021-12-17,23,640,993
T1 단기주차장지하1층,2021-12-17,23,470,973
T1 단기주차장지하2층,2021-12-17,23,102,1339
T2 단기주차장지상1층,2021-12-17,23,755,988
T2 단기주차장지상2층,2021-12-17,23,320,470
T2 단기주차장지상3층,2021-12-17,23,39,448
T2 단기주차장지상4층,2021-12-17,23,310,486
T2 단기주차장지하M층,2021-12-17,23,168,751
T1 장기 P1 주차장,2021-12-17,23,612,2762
T1 장기 P1 주차타워,2021-12-17,23,1205,1374
T1 장기 P2 주차장,2021-12-17,23,1517,2592
T1 장기 P2 주차타워,2021-12-17,23,89,1375
T1 장기 P3 주차장,2021-12-17,23,0,0
T1 예약주차장,2021-12-17,23,1254,1382
T2 장기 주차장,2021-12-17,23,1989,2847
T2 예약 주차장,2021-12-17,23,728,936
T1 단기주차장지상층,2021-12-18,0,508,993
T1 단기주차장지하1층,2021-12-18,0,921,973
T1 단기주차장지하2층,2021-12-18,0,996,1339
T2 단기주차장지상1층,2021-12-18,0,257,988
T2 단기주차장지상2층,2021-12-18,0,39,470
T2 단기주차장지상3층,2021-12-18,0,320,448
T2 단기주차장지상4층,2021-12-18,0,125,486
T2 단기주차장지하M층,2021-12-18,0,732,751
T1 장기 P1 주차장,2021-12-18,0,2107,2762
T1 장기 P1 주차타워,2021-12-18,0,221,1374
T1 장기 P2 주차장,2021-12-18,0,1100,2592
T1 장기 P2 주차타워,2021-12-18,0,970,1375
T1 장기 P3 주차장,2021-12-18,0,0,0
T1 예약주차장,2021-12-18,0,1270,1382
T2 장기 주차장,2021-12-18,0,1124,2847
T2 예약 주차장,2021-12-18,0,758,936
T1 단기주차장지상층,2021-12-18,1,573,993
T1 단기주차장지하1층,2021-12-18,1,499,973
T1 단기주차장지하2층,2021-12-18,1,1271,1339
T2 단기주차장지상1층,2021-12-18,1,10,988
T2 단기주차장지상2층,2021-12-18,1,174,470
T2 단기주차장지상3층,2021-12-18,1,315,448
T2 단기주차장지상4층,2021-12-18,1,253,486
T2 단기주차장지하M층,2021-12-18,1,516,751
T1 장기 P1 주차장,2021-12-18,1,425,2762
T1 장기 P1 주차타워,2021-12-18,1,313,1374
T1 장기 P2 주차장,2021-12-18,1,1463,2592
T1 장기 P2 주차타워,2021-12-18,1,975,1375
T1 장기 P3 주차장,2021-12-18,1,0,0
T1 예약주차장,2021-12-18,1,978,1382
T2 장기 주차장,2021-12-18,1,196,2847
T2 예약 주차장,2021-12-18,1,509,936
T1 단기주차장지상층,2021-12-18,2,858,993
T1 단기주차장지하1층,2021-12-18,2,934,973
T1 단기주차장지하2층,2021-12-18,2,192,1339
T2 단기주차장지상1층,2021-12-18,2,347,988
T2 단기주차장지상2층,2021-12-18,2,319,470
T2 단기주차장지상3층,2021-12-18,2,151,448
T2 단기주차장지상4층,2021-12-18,2,175,486
T2 단기주차장지하M층,2021-12-18,2,745,751
T1 장기 P1 주차장,2021-12-18,2,241,2762
T1 장기 P1 주차타워,2021-12-18,2,1069,1374
T1 장기 P2 주차장,2021-12-18,2,1370,2592
T1 장기 P2 주차타워,2021-12-18,2,237,1375
T1 장기 P3 주차장,2021-12-18,2,0,0
T1 예약주차장,2021-12-18,2,1319,1382
T2 장기 주차장,2021-12-18,2,635,2847
T2 예약 주차장,2021-12-18,2,469,936
T1 단기주차장지상층,2021-12-18,3,705,993
T1 단기주차장지하1층,2021-12-18,3,324,973
T1 단기주차장지하2층,2021-12-18,3,558,1339
T2 단기주차장지상1층,2021-12-18,3,534,988
T2 단기주차장지상2층,2021-12-18,3,300,470
T2 단기주차장지상3층,2021-12-18,3,399,448
T2 단기주차장지상4층,2021-12-18,3,52,486
T2 단기주차장지하M층,2021-12-18,3,74,751
T1 장기 P1 주차장,2021-12-18,3,1699,2762
T1 장기 P1 주차타워,2021-12-18,3,170,1374
T1 장기 P2 주차장,2021-12-18,3,471,2592
T1 장기 P2 주차타워,2021-12-18,3,287,1375
T1 장기 P3 주차장,2021-12-18,3,0,0
T1 예약주차장,2021-12-18,3,715,1382
T2 장기 주차장,2021-12-18,3,735,2847
T2 예약 주차장,2021-12-18,3,778,936
T1 단기주차장지상층,2021-12-18,4,245,993
T1 단기주차장지하1층,2021-12-18,4,80,973
T1 단기주차장지하2층,2021-12-18,4,1241,1339
T2 단기주차장지상1층,2021-12-18,4,578,988
T2 단기주차장지상2층,2021-12-18,4,196,470
T2 단기주차장지상3층,2021-12-18,4,323,448
T2 단기주차장지상4층,2021-12-18,4,388,486
T2 단기주차장지하M층,2021-12-18,4,590,751
T1 장기 P1 주차장,2021-12-18,4,1296,2762
T1 장기 P1 주차타워,2021-12-18,4,369,1374
T1 장기 P2 주차장,2021-12-18,4,2510,2592
T1 장기 P2 주차타워,2021-12-18,4,324,1375
T1 장기 P3 주차장,2021-12-18,4,0,0
T1 예약주차장,2021-12-18,4,966,1382
T2 장기 주차장,2021-12-18,4,308,2847
T2 예약 주차장,2021-12-18,4,155,936
T1 단기주차장지상층,2021-12-18,5,32,993
T1 단기주차장지하1층,2021-12-18,5,515,973
T1 단기주차장지하2층,2021-12-18,5,328,1339
T2 단기주차장지상1층,2021-12-18,5,303,988
T2 단기주차장지상2층,2021-12-18,5,244,470
T2 단기주차장지상3층,2021-12-18,5,341,448
T2 단기주차장지상4층,2021-12-18,5,100,486
T2 단기주차장지하M층,2021-12-18,5,438,751
T1 장기 P1 주차장,2021-12-18,5,1170,2762
T1 장기 P1 주차타워,2021-12-18,5,146,1374
T1 장기 P2 주차장,2021-12-18,5,758,2592
T1 장기 P2 주차타워,2021-12-18,5,616,1375
T1 장기 P3 주차장,2021-12-18,5,0,0
T1 예약주차장,2021-12-18,5,401,1382
T2 장기 주차장,2021-12-18,5,880,2847
T2 예약 주차장,2021-12-18,5,553,936
T1 단기주차장지상층,2021-12-18,6,351,993
T1 단기주차장지하1층,2021-12-18,6,467,973
T1 단기주차장지하2층,2021-12-18,6,608,1339
T2 단기주차장지상1층,2021-12-18,6,833,988
T2 단기주차장지상2층,2021-12-18,6,342,470
T2 단기주차장지상3층,2021-12-18,6,309,448
T2 단기주차장지상4층,2021-12-18,6,423,486
T2 단기주차장지하M층,2021-12-18,6,462,751
T1 장기 P1 주차장,2021-12-18,6,304,2762
T1 장기 P1 주차타워,2021-12-18,6,663,1374
T1 장기 P2 주차장,2021-12-18,6,1256,2592
T1 장기 P2 주차타워,2021-12-18,6,1369,1375
T1 장기 P3 주차장,2021-12-18,6,0,0
T1 예약주차장,2021-12-18,6,680,1382
T2 장기 주차장,2021-12-18,6,1237,2847
T2 예약 주차장,2021-12-18,6,422,936
T1 단기주차장지상층,2021-12-18,7,707,993
T1 단기주차장지하1층,2021-12-18,7,943,973
T1 단기주차장지하2층,2021-12-18,7,291,1339
T2 단기주차장지상1층,2021-12-18,7,199,988
T2 단기주차장지상2층,2021-12-18,7,399,470
T2 단기주차장지상3층,2021-12-18,7,44,448
T2 단기주차장지상4층,2021-12-18,7,67,486
T2 단기주차장지하M층,2021-12-18,7,427,751
T1 장기 P1 주차장,2021-12-18,7,614,2762
T1 장기 P1 주차타워,2021-12-18,7,216,1374
T1 장기 P2 주차장,2021-12-18,7,28,2592
T1 장기 P2 주차타워,2021-12-18,7,817,1375
T1 장기 P3 주차장,2021-12-18,7,0,0
T1 예약주차장,2021-12-18,7,1317,1382
T2 장기 주차장,2021-12-18,7,433,2847
T2 예약 주차장,2021-12-18,7,176,936
T1 단기주차장지상층,2021-12-18,8,780,993
T1 단기주차장지하1층,2021-12-18,8,839,973
T1 단기주차장지하2층,2021-12-18,8,785,1339
T2 단기주차장지상1층,2021-12-18,8,189,988
T2 단기주차장지상2층,2021-12-18,8,230,470
T2 단기주차장지상3층,2021-12-18,8,210,448
T2 단기주차장지상4층,2021-12-18,8,447,486
T2 단기주차장지하M층,2021-12-18,8,172,751
T1 장기 P1 주차장,2021-12-18,8,1094,2762
T1 장기 P1 주차타워,2021-12-18,8,159,1374
T1 장기 P2 주차장,2021-12-18,8,1118,2592
T1 장기 P2 주차타워,2021-12-18,8,826,1375
T1 장기 P3 주차장,2021-12-18,8,0,0
T1 예약주차장,2021-12-18,8,420,1382
T2 장기 주차장,2021-12-18,8,676,2847
T2 예약 주차장,2021-12-18,8,258,936
T1 단기주차장지상층,2021-12-18,9,831,993
T1 단기주차장지하1층,2021-12-18,9,48,973
T1 단기주차장지하2층,2021-12-18,9,360,1339
T2 단기주차장지상1층,2021-12-18,9,120,988
T2 단기주차장지상2층,2021-12-18,9,304,470
T2 단기주차장지상3층,2021-12-18,9,24,448
T2 단기주차장지상4층,2021-12-18,9,158,486
T2 단기주차장지하M층,2021-12-18,9,690,751
T1 장기 P1 주차장,2021-12-18,9,234,2762
T1 장기 P1 주차타워,2021-12-18,9,452,1374
T1 장기 P2 주차장,2021-12-18,9,176,2592
T1 장기 P2 주차타워,2021-12-18,9,743,1375
T1 장기 P3 주차장,2021-12-18,9,0,0
T1 예약주차장,2021-12-18,9,419,1382
T2 장기 주차장,2021-12-18,9,1543,2847
T2 예약 주차장,2021-12-18,9,874,936
T1 단기주차장지상층,2021-12-18,10,15,993
T1 단기주차장지하1층,2021-12-18,10,69,973
T1 단기주차장지하2층,2021-12-18,10,690,1339
T2 단기주차장지상1층,2021-12-18,10,811,988
T2 단기주차장지상2층,2021-12-18,10,116,470
T2 단기주차장지상3층,2021-12-18,10,54,448
T2 단기주차장지상4층,2021-12-18,10,136,486
T2 단기주차장지하M층,2021-12-18,10,605,751
T1 장기 P1 주차장,2021-12-18,10,224,2762
T1 장기 P1 주차타워,2021-12-18,10,967,1374
T1 장기 P2 주차장,2021-12-18,10,769,2592
T1 장기 P2 주차타워,2021-12-18,10,130,1375
T1 장기 P3 주차장,2021-12-18,10,0,0
T1 예약주차장,2021-12-18,10,556,1382
T2 장기 주차장,2021-12-18,10,2429,2847
T2 예약 주차장,2021-12-18,10,118,936
T1 단기주차장지상층,2021-12-18,11,40,993
T1 단기주차장지하1층,2021-12-18,11,285,973
T1 단기주차장지하2층,2021-12-18,11,1258,1339
T2 단기주차장지상1층,2021-12-18,11,616,988
T2 단기주차장지상2층,2021-12-18,11,284,470
T2 단기주차장지상3층,2021-12-18,11,373,448
T2 단기주차장지상4층,2021-12-18,11,473,486
T2 단기주차장지하M층,2021-12-18,11,728,751
T1 장기 P1 주차장,2021-12-18,11,720,2762
T1 장기 P1 주차타워,2021-12-18,11,1139,1374
T1 장기 P2 주차장,2021-12-18,11,2494,2592
T1 장기 P2 주차타워,2021-12-18,11,651,1375
T1 장기 P3 주차장,2021-12-18,11,0,0
T1 예약주차장,2021-12-18,11,14,1382
T2 장기 주차장,2021-12-18,11,345,2847
T2 예약 주차장,2021-12-18,11,238,936
T1 단기주차장지상층,2021-12-18,12,966,993
T1 단기주차장지하1층,2021-12-18,12,589,973
T1 단기주차장지하2층,2021-12-18,12,45,1339
T2 단기주차장지상1층,2021-12-18,12,744,988
T2 단기주차장지상2층,2021-12-18,12,249,470
T2 단기주차장지상3층,2021-12-18,12,195,448
T2 단기주차장지상4층,2021-12-18,12,200,486
T2 단기주차장지하M층,2021-12-18,12,529,751
T1 장기 P1 주차장,2021-12-18,12,1651,2762
T1 장기 P1 주차타워,2021-12-18,12,79,1374
T1 장기 P2 주차장,2021-12-18,12,2298,2592
T1 장기 P2 주차타워,2021-12-18,12,34,1375
T1 장기 P3 주차장,2021-12-18,12,0,0
T1 예약주차장,2021-12-18,12,836,1382
T2 장기 주차장,2021-12-18,12,2646,2847
T2 예약 주차장,2021-12-18,12,778,936
T1 단기주차장지상층,2021-12-18,13,691,993
T1 단기주차장지하1층,2021-12-18,13,963,973
T1 단기주차장지하2층,2021-12-18,13,391,1339
T2 단기주차장지상1층,2021-12-18,13,99,988
T2 단기주차장지상2층,2021-12-18,13,0,470
T2 단기주차장지상3층,2021-12-18,13,7,448
T2 단기주차장지상4층,2021-12-18,13,367,486
T2 단기주차장지하M층,2021-12-18,13,703,751
T1 장기 P1 주차장,2021-12-18,13,1941,2762
T1 장기 P1 주차타워,2021-12-18,13,220,1374
T1 장기 P2 주차장,2021-12-18,13,2336,2592
T1 장기 P2 주차타워,2021-12-18,13,592,1375
T1 장기 P3 주차장,2021-12-18,13,0,0
T1 예약주차장,2021-12-18,13,1021,1382
T2 장기 주차장,2021-12-18,13,2822,2847
T2 예약 주차장,2021-12-18,13,175,936
T1 단기주차장지상층,2021-12-18,14,790,993
T1 단기주차장지하1층,2021-12-18,14,389,973
T1 단기주차장지하2층,2021-12-18,14,1069,1339
T2 단기주차장지상1층,2021-12-18,14,206,988
T2 단기주차장지상2층,2021-12-18,14,444,470
T2 단기주차장지상3층,2021-12-18,14,391,448
T2 단기주차장지상4층,2021-12-18,14,50,486
T2 단기주차장지하M층,2021-12-18,14,217,751
T1 장기 P1 주차장,2021-12-18,14,1814,2762
T1 장기 P1 주차타워,2021-12-18,14,36,1374
T1 장기 P2 주차장,2021-12-18,14,2223,2592
T1 장기 P2 주차타워,2021-12-18,14,401,1375
T1 장기 P3 주차장,2021-12-18,14,0,0
T1 예약주차장,2021-12-18,14,559,1382
T2 장기 주차장,2021-12-18,14,2173,2847
T2 예약 주차장,2021-12-18,14,630,936
T1 단기주차장지상층,2021-12-18,15,873,993
T1 단기주차장지하1층,2021-12-18,15,261,973
T1 단기주차장지하2층,2021-12-18,15,27,1339
T2 단기주차장지상1층,2021-12-18,15,787,988
T2 단기주차장지상2층,2021-12-18,15,458,470
T2 단기주차장지상3층,2021-12-18,15,422,448
T2 단기주차장지상4층,2021-12-18,15,187,486
T2 단기주차장지하M층,2021-12-18,15,401,751
T1 장기 P1 주차장,2021-12-18,15,1746,2762
T1 장기 P1 주차타워,2021-12-18,15,251,1374
T1 장기 P2 주차장,2021-12-18,15,1984,2592
T1 장기 P2 주차타워,2021-12-18,15,473,1375
T1 장기 P3 주차장,2021-12-18,15,0,0
T1 예약주차장,2021-12-18,15,643,1382
T2 장기 주차장,2021-12-18,15,1511,2847
T2 예약 주차장,2021-12-18,15,928,936
T1 단기주차장지상층,2021-12-18,16,115,993
T1 단기주차장지하1층,2021-12-18,16,310,973
T1 단기주차장지하2층,2021-12-18,16,415,1339
T2 단기주차장지상1층,2021-12-18,16,861,988
T2 단기주차장지상2층,2021-12-18,16,332,470
T2 단기주차장지상3층,2021-12-18,16,120,448
T2 단기주차장지상4층,2021-12-18,16,148,486
T2 단기주차장지하M층,2021-12-18,16,75,751
T1 장기 P1 주차장,2021-12-18,16,2736,2762
T1 장기 P1 주차타워,2021-12-18,16,135,1374
T1 장기 P2 주차장,2021-12-18,16,1429,2592
T1 장기 P2 주차타워,2021-12-18,16,223,1375
T1 장기 P3 주차장,2021-12-18,16,0,0
T1 예약주차장,2021-12-18,16,779,1382
T2 장기 주차장,2021-12-18,16,2014,2847
T2 예약 주차장,2021-12-18,16,404,936
T1 단기주차장지상층,2021-12-18,17,221,993
T1 단기주차장지하1층,2021-12-18,17,893,973
T1 단기주차장지하2층,2021-12-18,17,464,1339
T2 단기주차장지상1층,2021-12-18,17,320,988
T2 단기주차장지상2층,2021-12-18,17,220,470
T2 단기주차장지상3층,2021-12-18,17,265,448
T2 단기주차장지상4층,2021-12-18,17,120,486
T2 단기주차장지하M층,2021-12-18,17,440,751
T1 장기 P1 주차장,2021-12-18,17,904,2762
T1 장기 P1 주차타워,2021-12-18,17,988,1374
T1 장기 P2 주차장,2021-12-18,17,1658,2592
T1 장기 P2 주차타워,2021-12-18,17,617,1375
T1 장기 P3 주차장,2021-12-18,17,0,0
T1 예약주차장,2021-12-18,17,1306,1382
T2 장기 주차장,2021-12-18,17,251,2847
T2 예약 주차장,2021-12-18,17,132,936
T1 단기주차장지상층,2021-12-18,18,976,993
T1 단기주차장지하1층,2021-12-18,18,917,973
T1 단기주차장지하2층,2021-12-18,18,1007,1339
T2 단기주차장지상1층,2021-12-18,18,428,988
T2 단기주차장지상2층,2021-12-18,18,304,470
T2 단기주차장지상3층,2021-12-18,18,199,448
T2 단기주차장지상4층,2021-12-18,18,313,486
T2 단기주차장지하M층,2021-12-18,18,717,751
T1 장기 P1 주차장,2021-12-18,18,2461,2762
T1 장기 P1 주차타워,2021-12-18,18,145,1374
T1 장기 P2 주차장,2021-12-18,18,1612,2592
T1 장기 P2 주차타워,2021-12-18,18,461,1375
T1 장기 P3 주차장,2021-12-18,18,0,0
T1 예약주차장,2021-12-18,18,973,1382
T2 장기 주차장,2021-12-18,18,1263,2847
T2 예약 주차장,2021-12-18,18,883,936
T1 단기주차장지상층,2021-12-18,19,54,993
T1 단기주차장지하1층,2021-12-18,19,897,973
T1 단기주차장지하2층,2021-12-18,19,285,1339
T2 단기주차장지상1층,2021-12-18,19,911,988
T2 단기주차장지상2층,2021-12-18,19,47,470
T2 단기주차장지상3층,2021-12-18,19,414,448
T2 단기주차장지상4층,2021-12-18,19,167,486
T2 단기주차장지하M층,2021-12-18,19,175,751
T1 장기 P1 주차장,2021-12-18,19,1142,2762
T1 장기 P1 주차타워,2021-12-18,19,1227,1374
T1 장기 P2 주차장,2021-12-18,19,648,2592
T1 장기 P2 주차타워,2021-12-18,19,1107,1375
T1 장기 P3 주차장,2021-12-18,19,0,0
T1 예약주차장,2021-12-18,19,1043,1382
T2 장기 주차장,2021-12-18,19,1632,2847
T2 예약 주차장,2021-12-18,19,281,936
T1 단기주차장지상층,2021-12-18,20,199,993
T1 단기주차장지하1층,2021-12-18,20,779,973
T1 단기주차장지하2층,2021-12-18,20,486,1339
T2 단기주차장지상1층,2021-12-18,20,617,988
T2 단기주차장지상2층,2021-12-18,20,199,470
T2 단기주차장지상3층,2021-12-18,20,293,448
T2 단기주차장지상4층,2021-12-18,20,354,486
T2 단기주차장지하M층,2021-12-18,20,276,751
T1 장기 P1 주차장,2021-12-18,20,1196,2762
T1 장기 P1 주차타워,2021-12-18,20,315,1374
T1 장기 P2 주차장,2021-12-18,20,668,2592
T1 장기 P2 주차타워,2021-12-18,20,713,1375
T1 장기 P3 주차장,2021-12-18,20,0,0
T1 예약주차장,2021-12-18,20,565,1382
T2 장기 주차장,2021-12-18,20,1081,2847
T2 예약 주차장,2021-12-18,20,530,936
T1 단기주차장지상층,2021-12-18,21,125,993
T1 단기주차장지하1층,2021-12-18,21,564,973
T1 단기주차장지하2층,2021-12-18,21,142,1339
T2 단기주차장지상1층,2021-12-18,21,790,988
T2 단기주차장지상2층,2021-12-18,21,445,470
T2 단기주차장지상3층,2021-12-18,21,320,448
T2 단기주차장지상4층,2021-12-18,21,477,486
T2 단기주차장지하M층,2021-12-18,21,468,751
T1 장기 P1 주차장,2021-12-18,21,367,2762
T1 장기 P1 주차타워,2021-12-18,21,635,1374
T1 장기 P2 주차장,2021-12-18,21,1140,2592
T1 장기 P2 주차타워,2021-12-18,21,1086,1375
T1 장기 P3 주차장,2021-12-18,21,0,0
T1 예약주차장,2021-12-18,21,855,1382
T2 장기 주차장,2021-12-18,21,1136,2847
T2 예약 주차장,2021-12-18,21,811,936
T1 단기주차장지상층,2021-12-18,22,109,993
T1 단기주차장지하1층,2021-12-18,22,809,973
T1 단기주차장지하2층,2021-12-18,22,606,1339
T2 단기주차장지상1층,2021-12-18,22,206,988
T2 단기주차장지상2층,2021-12-18,22,385,470
T2 단기주차장지상3층,2021-12-18,22,370,448
T2 단기주차장지상4층,2021-12-18,22,281,486
T2 단기주차장지하M층,2021-12-18,22,396,751
T1 장기 P1 주차장,2021-12-18,22,1682,2762
T1 장기 P1 주차타워,2021-12-18,22,225,1374
T1 장기 P2 주차장,2021-12-18,22,891,2592
T1 장기 P2 주차타워,2021-12-18,22,188,1375
T1 장기 P3 주차장,2021-12-18,22,0,0
T1 예약주차장,2021-12-18,22,1273,1382
T2 장기 주차장,2021-12-18,22,2705,2847
T2 예약 주차장,2021-12-18,22,48,936
T1 단기주차장지상층,2021-12-18,23,660,993
T1 단기주차장지하1층,2021-12-18,23,66,973
T1 단기주차장지하2층,2021-12-18,23,1150,1339
T2 단기주차장지상1층,2021-12-18,23,791,988
T2 단기주차장지상2층,2021-12-18,23,433,470
T2 단기주차장지상3층,2021-12-18,23,402,448
T2 단기주차장지상4층,2021-12-18,23,108,486
T2 단기주차장지하M층,2021-12-18,23,342,751
T1 장기 P1 주차장,2021-12-18,23,2067,2762
T1 장기 P1 주차타워,2021-12-18,23,1348,1374
T1 장기 P2 주차장,2021-12-18,23,1758,2592
T1 장기 P2 주차타워,2021-12-18,23,904,1375
T1 장기 P3 주차장,2021-12-18,23,0,0
T1 예약주차장,2021-12-18,23,726,1382
T2 장기 주차장,2021-12-18,23,1437,2847
T2 예약 주차장,2021-12-18,23,47,936
T1 단기주차장지상층,2021-12-19,0,309,993
T1 단기주차장지하1층,2021-12-19,0,884,973
T1 단기주차장지하2층,2021-12-19,0,756,1339
T2 단기주차장지상1층,2021-12-19,0,665,988
T2 단기주차장지상2층,2021-12-19,0,23,470
T2 단기주차장지상3층,2021-12-19,0,231,448
